Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1654869626.6338022,42408,1654869626,631109352,imu_link,9.164385119220242e-06,8.267445809906349e-05,-5.550627611228265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.6430695,42409,1654869626,641497168,imu_link,7.0260516622511204e-06,8.25892566354014e-05,-5.5943281040526927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.6525757,42410,1654869626,651105860,imu_link,7.0260516622511204e-06,8.25892566354014e-05,-5.5943281040526927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.66304,42411,1654869626,661420745,imu_link,6.754215064574964e-06,8.32119258120656e-05,-5.5046850320650265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.6736565,42412,1654869626,671110433,imu_link,4.88383011543192e-06,8.268596138805151e-05,-5.602838427876122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.6831176,42413,1654869626,681527278,imu_link,8.35554783407133e-06,8.259872993221506e-05,-5.574616807280108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.6926172,42414,1654869626,691106092,imu_link,4.657890258386033e-06,8.06226089480333e-05,-5.897711525904015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7028623,42415,1654869626,701344300,imu_link,4.657890258386033e-06,8.06226089480333e-05,-5.897711525904015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7137513,42416,1654869626,711119782,imu_link,2.7286041586194187e-06,7.952882879180834e-05,-6.056170605006628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7227893,42417,1654869626,721244126,imu_link,5.221761057327967e-06,7.873865979490802e-05,-6.142440543044358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.732886,42418,1654869626,731106122,imu_link,3.4487873108446365e-06,7.70698461565189e-05,-6.362661224557087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7427564,42419,1654869626,741114018,imu_link,4.8780430006445386e-06,7.867586828069761e-05,-6.153302820166573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7544017,42420,1654869626,751111765,imu_link,-4.900300609733677e-07,7.88248362368904e-05,-6.153377034934238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7628608,42421,1654869626,761111800,imu_link,-4.900300609733677e-07,7.88248362368904e-05,-6.153377034934238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.772977,42422,1654869626,771104453,imu_link,1.4925626601325348e-06,7.967441342771053e-05,-6.041324741090648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.782655,42423,1654869626,781113291,imu_link,-2.0729181926526508e-07,7.960006769280881e-05,-6.052921889931895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.7940056,42424,1654869626,791106443,imu_link,4.19404642570953e-07,7.640155672561377e-05,-6.451841909438372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8026628,42425,1654869626,801105020,imu_link,1.435439855868026e-07,7.693958468735218e-05,-6.38770725345239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8128636,42426,1654869626,811106716,imu_link,1.435439855868026e-07,7.693958468735218e-05,-6.38770725345239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8226404,42427,1654869626,821111973,imu_link,-3.706979669004795e-06,7.755582919344306e-05,-6.301865505520254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8334813,42428,1654869626,831079566,imu_link,-3.4054196476063225e-06,7.586116407765076e-05,-6.506525096483529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8425949,42429,1654869626,841101783,imu_link,-7.959188224049285e-06,7.55007058614865e-05,-6.508681690320373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8527553,42430,1654869626,851106155,imu_link,-8.072111995716114e-06,7.737592386547476e-05,-6.283157563302666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8626614,42431,1654869626,861098291,imu_link,-8.072111995716114e-06,7.737592386547476e-05,-6.283157563302666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.873099,42432,1654869626,871160425,imu_link,-8.443788829026744e-06,7.496615580748767e-05,-6.564128125319257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.882955,42433,1654869626,881131782,imu_link,-9.811503332457505e-06,7.483101944671944e-05,-6.560527253895998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.8934326,42434,1654869626,891106387,imu_link,-1.04264217952732e-05,7.531026494689286e-05,-6.49588619126007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.902802,42435,1654869626,901099982,imu_link,-1.2611973033926915e-05,7.38701201044023e-05,-6.621285865548998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9139402,42436,1654869626,911103597,imu_link,-1.2611973033926915e-05,7.38701201044023e-05,-6.621285865548998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9226036,42437,1654869626,921109260,imu_link,-1.0624983588058967e-05,7.421863847412169e-05,-6.61717785988003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9333754,42438,1654869626,931106177,imu_link,-6.663232397841057e-06,7.654968794668093e-05,-6.399802077794448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9427805,42439,1654869626,941105178,imu_link,-1.2303758012421895e-05,7.566811109427363e-05,-6.421023863367736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9543803,42440,1654869626,951109993,imu_link,-1.2799362593796104e-05,7.334724796237424e-05,-6.675595795968547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.962623,42441,1654869626,961104307,imu_link,-1.6944964954745956e-05,7.436115993186831e-05,-6.467832281487063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9728162,42442,1654869626,971102903,imu_link,-1.6944964954745956e-05,7.436115993186831e-05,-6.467832281487063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9826164,42443,1654869626,981092290,imu_link,-1.839837568695657e-05,7.419673056574538e-05,-6.446972111007199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869626.9955716,42444,1654869626,992316993,imu_link,-1.8095381165039726e-05,7.021307101240382e-05,-6.886713526910171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0129814,42445,1654869627,11108330,imu_link,-2.1707173800677992e-05,6.835919339209795e-05,-6.968370144022629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0227895,42446,1654869627,21103850,imu_link,-2.1707173800677992e-05,6.835919339209795e-05,-6.968370144022629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0330276,42447,1654869627,31110960,imu_link,-2.280464832438156e-05,6.825720629421994e-05,-6.94327027304098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.042713,42448,1654869627,41108012,imu_link,-2.025416870310437e-05,6.833906809333712e-05,-7.013943832134828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0528517,42449,1654869627,51107592,imu_link,-2.078761281154584e-05,6.978146120673046e-05,-6.854502862552181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.062676,42450,1654869627,61106545,imu_link,-2.5652814656496048e-05,6.775175279472023e-05,-6.893209501868114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0732026,42451,1654869627,71302886,imu_link,-2.2704436560161412e-05,6.787843449274078e-05,-6.983571074670181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.08286,42452,1654869627,81106315,imu_link,-2.2704436560161412e-05,6.787843449274078e-05,-6.983571074670181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.0926645,42453,1654869627,91111063,imu_link,-2.8216712962603197e-05,6.870849028928205e-05,-6.69549117446877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1071584,42454,1654869627,101108041,imu_link,-3.1428717193193734e-05,6.561433838214725e-05,-6.860754365334287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.113509,42455,1654869627,111112032,imu_link,-3.103414928773418e-05,6.51402078801766e-05,-6.923608452780172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.122626,42456,1654869627,121108438,imu_link,-3.3378568332409486e-05,6.507620128104463e-05,-6.819794361945242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1327944,42457,1654869627,131103755,imu_link,-3.3378568332409486e-05,6.507620128104463e-05,-6.819794361945242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1428165,42458,1654869627,141139620,imu_link,-3.7130121199879795e-05,6.597369065275416e-05,-6.533626583404839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1532333,42459,1654869627,151091510,imu_link,-3.4882079489761963e-05,6.660672806901857e-05,-6.593013677047566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.162773,42460,1654869627,161107682,imu_link,-3.227754859835841e-05,6.403328734450042e-05,-6.969863170525059e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.172749,42461,1654869627,171104716,imu_link,-3.672483580885455e-05,6.311616743914783e-05,-6.832009239587933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1827383,42462,1654869627,181119799,imu_link,-3.672483580885455e-05,6.311616743914783e-05,-6.832009239587933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.1930869,42463,1654869627,191111129,imu_link,-4.001321576652117e-05,6.278316141106188e-05,-6.67623826302588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2027435,42464,1654869627,201103493,imu_link,-3.571667548385449e-05,6.232909800019115e-05,-6.956581637496129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2126088,42465,1654869627,211101616,imu_link,-3.961426773457788e-05,6.0163234593346715e-05,-6.93620604579337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2245626,42466,1654869627,221094257,imu_link,-4.244412048137747e-05,5.9153233451070264e-05,-6.855210813228041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2329736,42467,1654869627,231110097,imu_link,-4.488617923925631e-05,6.007609408698045e-05,-6.615205347770825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.242598,42468,1654869627,241095503,imu_link,-4.488617923925631e-05,6.007609408698045e-05,-6.615205347770825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2526653,42469,1654869627,251110845,imu_link,-4.425937368068844e-05,5.9772966778837144e-05,-6.684534309897572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2625947,42470,1654869627,261093501,imu_link,-4.5015036448603496e-05,6.0117326938780025e-05,-6.602691428270191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2742405,42471,1654869627,271316898,imu_link,-5.008956941310316e-05,5.475078069139272e-05,-6.703272083541378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.282568,42472,1654869627,281107389,imu_link,-5.0629205361474305e-05,5.369321661419235e-05,-6.748128362232819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.2927017,42473,1654869627,291106250,imu_link,-5.0629205361474305e-05,5.369321661419235e-05,-6.748128362232819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3026314,42474,1654869627,301102157,imu_link,-5.345174213289283e-05,5.337811671779491e-05,-6.55262338113971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3154216,42475,1654869627,311108234,imu_link,-5.440309178084135e-05,5.618562863674015e-05,-6.231756560737267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3239214,42476,1654869627,321108590,imu_link,-5.663852789439261e-05,5.140600842423737e-05,-6.441660661948845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3328292,42477,1654869627,331108539,imu_link,-5.891980617889203e-05,5.1234615966677666e-05,-6.247776764212176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3432393,42478,1654869627,341125431,imu_link,-5.891980617889203e-05,5.1234615966677666e-05,-6.247776764212176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.353684,42479,1654869627,351109748,imu_link,-5.88796247029677e-05,5.052554115536623e-05,-6.30900904070586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3633916,42480,1654869627,361108111,imu_link,-5.955482629360631e-05,5.147285628481768e-05,-6.167469109641388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3732157,42481,1654869627,371108485,imu_link,-6.353664502967149e-05,4.810156679013744e-05,-6.0409711295505986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3827157,42482,1654869627,381089203,imu_link,-6.358819518936798e-05,4.820502726943232e-05,-6.027286144671962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.3937523,42483,1654869627,391110524,imu_link,-6.221196963451803e-05,4.9743604904506356e-05,-6.045861300663091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4026425,42484,1654869627,401108167,imu_link,-6.221196963451803e-05,4.9743604904506356e-05,-6.045861300663091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.413084,42485,1654869627,411196632,imu_link,-6.426421896321699e-05,5.053033237345517e-05,-5.759162377216853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.423274,42486,1654869627,421105999,imu_link,-6.548857345478609e-05,4.871475539403036e-05,-5.777646947535686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4329836,42487,1654869627,431143469,imu_link,-6.570058030774817e-05,4.707885818788782e-05,-5.8881360018858686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4432151,42488,1654869627,441114572,imu_link,-6.646609108429402e-05,4.911882570013404e-05,-5.629919905913994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4529784,42489,1654869627,451110369,imu_link,-6.646609108429402e-05,4.911882570013404e-05,-5.629919905913994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4638076,42490,1654869627,461111167,imu_link,-6.761529220966622e-05,4.740911754197441e-05,-5.6396347645204514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.473535,42491,1654869627,471123611,imu_link,-6.730553286615759e-05,5.117146793054417e-05,-5.339892959455028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.4835708,42492,1654869627,481108131,imu_link,-6.82204554323107e-05,5.0254922825843096e-05,-5.31075602339115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.492853,42493,1654869627,491128696,imu_link,-7.055194873828441e-05,5.029149178881198e-05,-4.993183756596409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5037754,42494,1654869627,501107108,imu_link,-7.006570376688614e-05,5.077829337096773e-05,-5.012347173760645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5131612,42495,1654869627,511159583,imu_link,-6.96993010933511e-05,5.103305011289194e-05,-5.037494338466786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5238147,42496,1654869627,521101211,imu_link,-6.88969375914894e-05,5.047718877904117e-05,-5.201216845307499e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.532871,42497,1654869627,531110130,imu_link,-6.99230149621144e-05,5.002762554795481e-05,-5.106866228743456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5435302,42498,1654869627,541100353,imu_link,-7.098476635292172e-05,4.7772573452675715e-05,-5.175851038075052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5531876,42499,1654869627,551108073,imu_link,-7.292295049410313e-05,4.7298231947934255e-05,-4.9448153731646016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5633833,42500,1654869627,561099163,imu_link,-7.292295049410313e-05,4.7298231947934255e-05,-4.9448153731646016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5727937,42501,1654869627,571105609,imu_link,-7.271520735230297e-05,4.768024155055173e-05,-4.938717029290274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5834332,42502,1654869627,581106112,imu_link,-7.299517164938152e-05,4.795680069946684e-05,-4.870164775638841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.5932512,42503,1654869627,591110750,imu_link,-7.304354949155822e-05,4.953143798047677e-05,-4.702421938418411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6035476,42504,1654869627,601101453,imu_link,-7.29629973648116e-05,4.986996282241307e-05,-4.6790890337433666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6127472,42505,1654869627,611107013,imu_link,-7.29629973648116e-05,4.986996282241307e-05,-4.6790890337433666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6228826,42506,1654869627,621101038,imu_link,-7.45016077416949e-05,4.83178737340495e-05,-4.5987962948856875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6330695,42507,1654869627,631125589,imu_link,-7.361470488831401e-05,4.8130594223039225e-05,-4.758489376399666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6430318,42508,1654869627,641108135,imu_link,-7.682009163545445e-05,4.488851845962927e-05,-4.5647506340174004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6526425,42509,1654869627,651106552,imu_link,-7.506229303544387e-05,4.7652785724494606e-05,-4.576969149638899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.662959,42510,1654869627,661104877,imu_link,-7.55423097871244e-05,4.6306719013955444e-05,-4.6357828978216276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6731844,42511,1654869627,671120090,imu_link,-7.55423097871244e-05,4.6306719013955444e-05,-4.6357828978216276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6828501,42512,1654869627,681108800,imu_link,-7.701198774157092e-05,4.53653592558112e-05,-4.4845714000985026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.6927388,42513,1654869627,691105095,imu_link,-7.781980821164325e-05,4.360865568742156e-05,-4.519250796874985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.703223,42514,1654869627,701106466,imu_link,-7.718196866335347e-05,4.569581869873218e-05,-4.421351695782505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7139642,42515,1654869627,711108519,imu_link,-7.78159883338958e-05,4.5375545596471056e-05,-4.342501415521838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7228856,42516,1654869627,721124673,imu_link,-7.78159883338958e-05,4.5375545596471056e-05,-4.342501415521838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7327244,42517,1654869627,731157862,imu_link,-7.679646660108119e-05,4.521328446571715e-05,-4.536585765890777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7428365,42518,1654869627,741111302,imu_link,-7.794634439051151e-05,4.386980435810983e-05,-4.471921783988364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7550998,42519,1654869627,751649486,imu_link,-7.730619108770043e-05,4.548869401332922e-05,-4.4210097257746384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7635555,42520,1654869627,761108414,imu_link,-7.756033301120624e-05,4.55972840427421e-05,-4.364953929325566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7727215,42521,1654869627,771106942,imu_link,-7.756033301120624e-05,4.55972840427421e-05,-4.364953929325566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7835655,42522,1654869627,781107150,imu_link,-7.821178587619215e-05,4.508795609581284e-05,-4.301153603591956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.7931767,42523,1654869627,791109277,imu_link,-7.873003778513521e-05,4.514048487180844e-05,-4.1999017412308604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.802817,42524,1654869627,801115317,imu_link,-7.824209023965523e-05,4.6044693590374663e-05,-4.192923734080978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.812668,42525,1654869627,811102495,imu_link,-7.694962550885975e-05,4.8290545237250626e-05,-4.17944866057951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.822704,42526,1654869627,821098033,imu_link,-7.802956679370254e-05,4.662915307562798e-05,-4.1678635170683265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8327208,42527,1654869627,831100271,imu_link,-7.802956679370254e-05,4.662915307562798e-05,-4.1678635170683265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8426409,42528,1654869627,841098283,imu_link,-7.949660357553512e-05,4.653459836845286e-05,-3.892070526489988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.852601,42529,1654869627,851105966,imu_link,-7.931919390102848e-05,4.721380173577927e-05,-3.846197796519846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8627636,42530,1654869627,861108333,imu_link,-7.986334821907803e-05,4.496545807342045e-05,-3.999939144705422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8730175,42531,1654869627,871111936,imu_link,-7.987499702721834e-05,4.493832966545597e-05,-4.000663466285914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8826215,42532,1654869627,881108711,imu_link,-7.987499702721834e-05,4.493832966545597e-05,-4.000663466285914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.8928306,42533,1654869627,891107111,imu_link,-8.048893505474553e-05,4.3269679736113176e-05,-4.061115760123357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9027922,42534,1654869627,901109016,imu_link,-8.032211189856753e-05,4.425461156642996e-05,-3.987340096500702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.912929,42535,1654869627,911119726,imu_link,-7.971994637046009e-05,4.441976125235669e-05,-4.088538116775453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9227717,42536,1654869627,921132705,imu_link,-8.038374653551728e-05,4.619654646376148e-05,-3.7474430428119376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9327023,42537,1654869627,931108975,imu_link,-8.038374653551728e-05,4.619654646376148e-05,-3.7474430428119376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9429967,42538,1654869627,941113668,imu_link,-8.167609485099092e-05,4.460937270778231e-05,-3.65926134691108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.953721,42539,1654869627,951122273,imu_link,-8.145129686454311e-05,4.455381349544041e-05,-3.7157016777200624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.96263,42540,1654869627,961113844,imu_link,-8.067006274359301e-05,4.686013562604785e-05,-3.600650234147906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9726632,42541,1654869627,971105654,imu_link,-8.083999273367226e-05,4.6619119530078024e-05,-3.59381920134183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9829109,42542,1654869627,981113429,imu_link,-8.085055014817044e-05,4.6907964133424684e-05,-3.5536337236408144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869627.9987082,42543,1654869627,991147559,imu_link,-8.085055014817044e-05,4.6907964133424684e-05,-3.5536337236408144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.0039127,42544,1654869628,1124051,imu_link,-8.135157258948311e-05,4.6196524635888636e-05,-3.532426489982754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.0135489,42545,1654869628,11108316,imu_link,-7.932855805847794e-05,4.906962931272574e-05,-3.6043726140633225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.023439,42546,1654869628,21116069,imu_link,-7.93001163401641e-05,4.816412183572538e-05,-3.730560274561867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.033188,42547,1654869628,31106158,imu_link,-7.913940498838201e-05,5.021454126108438e-05,-3.4863351174863055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.042871,42548,1654869628,41113929,imu_link,-7.913940498838201e-05,5.021454126108438e-05,-3.4863351174863055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869628.0533628,42549,1654869628,51108503,imu_link,-8.095992234302685e-05,4.719619028037414e-05,-3.490001836325973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
